北京,朝阳,奥林匹克公园,2019/9,101464.5
北京,朝阳,奥林匹克公园,2019/8,101098.3
北京,朝阳,奥林匹克公园,2019/7,100591.2
北京,朝阳,奥林匹克公园,2019/6,99808.0
北京,朝阳,奥林匹克公园,2019/5,99486.2
北京,朝阳,奥林匹克公园,2019/4,97719.4
北京,朝阳,安贞,2019/9,53739.351904761905
北京,朝阳,安贞,2019/8,66366.52142857143
北京,朝阳,安贞,2019/7,54356.99023809524
北京,朝阳,安贞,2019/6,56890.44857142858
北京,朝阳,安贞,2019/5,60014.976904761905
北京,朝阳,安贞,2019/4,61692.23690476191
北京,朝阳,北苑,2019/9,75666.8
北京,朝阳,北苑,2019/8,76496.8
北京,朝阳,北苑,2019/7,76649.9
北京,朝阳,北苑,2019/6,76324.6
北京,朝阳,北苑,2019/5,73284.3
北京,朝阳,北苑,2019/4,76131.9
北京,朝阳,百子湾,2019/9,65302.9
北京,朝阳,百子湾,2019/8,65040.2
北京,朝阳,百子湾,2019/7,64637.3
北京,朝阳,百子湾,2019/6,60991.2
北京,朝阳,百子湾,2019/5,60699.2
北京,朝阳,百子湾,2019/4,60204.8
北京,朝阳,八里庄,2019/9,63443.4
北京,朝阳,八里庄,2019/8,63611.0
北京,朝阳,八里庄,2019/7,64069.6
北京,朝阳,八里庄,2019/6,64143.4
北京,朝阳,八里庄,2019/5,64324.0
北京,朝阳,八里庄,2019/4,63892.6
北京,朝阳,朝外大街,2019/9,84683.5
北京,朝阳,朝外大街,2019/8,85319.3
北京,朝阳,朝外大街,2019/7,85306.8
北京,朝阳,朝外大街,2019/6,84745.0
北京,朝阳,朝外大街,2019/5,84201.8
北京,朝阳,朝外大街,2019/4,84473.7
北京,朝阳,朝阳公园东,2019/9,106814.8
北京,朝阳,朝阳公园东,2019/8,106980.4
北京,朝阳,朝阳公园东,2019/7,106334.6
北京,朝阳,朝阳公园东,2019/6,106334.6
北京,朝阳,朝阳公园东,2019/5,106334.6
北京,朝阳,朝阳公园东,2019/4,106334.6
北京,朝阳,常营,2019/9,52369.1
北京,朝阳,常营,2019/8,52065.9
北京,朝阳,常营,2019/7,51877.0
北京,朝阳,常营,2019/6,51845.7
北京,朝阳,常营,2019/5,51858.3
北京,朝阳,常营,2019/4,52198.2
北京,朝阳,朝青,2019/9,53739.351904761905
北京,朝阳,朝青,2019/8,66366.52142857143
北京,朝阳,朝青,2019/7,54356.99023809524
北京,朝阳,朝青,2019/6,56890.44857142858
北京,朝阳,朝青,2019/5,60014.976904761905
北京,朝阳,朝青,2019/4,61692.23690476191
北京,朝阳,朝阳公园西,2019/9,77924.1
北京,朝阳,朝阳公园西,2019/8,77813.8
北京,朝阳,朝阳公园西,2019/7,77907.5
北京,朝阳,朝阳公园西,2019/6,77597.0
北京,朝阳,朝阳公园西,2019/5,77259.5
北京,朝阳,朝阳公园西,2019/4,77054.7
北京,朝阳,朝阳机场,2019/9,53739.351904761905
北京,朝阳,朝阳机场,2019/8,66366.52142857143
北京,朝阳,朝阳机场,2019/7,54356.99023809524
北京,朝阳,朝阳机场,2019/6,56890.44857142858
北京,朝阳,朝阳机场,2019/5,60014.976904761905
北京,朝阳,朝阳机场,2019/4,61692.23690476191
北京,朝阳,东坝,2019/9,52431.2
北京,朝阳,东坝,2019/8,52051.2
北京,朝阳,东坝,2019/7,52175.6
北京,朝阳,东坝,2019/6,52236.4
北京,朝阳,东坝,2019/5,52605.3
北京,朝阳,东坝,2019/4,52790.7
北京,朝阳,豆各庄,2019/9,48314.9
北京,朝阳,豆各庄,2019/8,48314.9
北京,朝阳,豆各庄,2019/7,48342.6
北京,朝阳,豆各庄,2019/6,48342.6
北京,朝阳,豆各庄,2019/5,48342.6
北京,朝阳,豆各庄,2019/4,48434.0
北京,朝阳,定福庄,2019/9,52715.4
北京,朝阳,定福庄,2019/8,52341.3
北京,朝阳,定福庄,2019/7,51887.3
北京,朝阳,定福庄,2019/6,51390.8
北京,朝阳,定福庄,2019/5,51377.8
北京,朝阳,定福庄,2019/4,51717.7
北京,朝阳,东大桥,2019/9,85865.8
北京,朝阳,东大桥,2019/8,85434.3
北京,朝阳,东大桥,2019/7,85472.5
北京,朝阳,东大桥,2019/6,85383.7
北京,朝阳,东大桥,2019/5,85371.4
北京,朝阳,东大桥,2019/4,85374.3
北京,朝阳,大望路,2019/9,76594.5
北京,朝阳,大望路,2019/8,76464.6
北京,朝阳,大望路,2019/7,76415.3
北京,朝阳,大望路,2019/6,76385.2
北京,朝阳,大望路,2019/5,75781.0
北京,朝阳,大望路,2019/4,75781.0
北京,朝阳,垡头,2019/9,53212.1
北京,朝阳,垡头,2019/8,53429.6
北京,朝阳,垡头,2019/7,52772.6
北京,朝阳,垡头,2019/6,52458.9
北京,朝阳,垡头,2019/5,52095.3
北京,朝阳,垡头,2019/4,51986.8
北京,朝阳,管庄,2019/9,51814.1
北京,朝阳,管庄,2019/8,51371.3
北京,朝阳,管庄,2019/7,51023.1
北京,朝阳,管庄,2019/6,51262.0
北京,朝阳,管庄,2019/5,50931.6
北京,朝阳,管庄,2019/4,50581.2
北京,朝阳,高碑店,2019/9,53739.351904761905
北京,朝阳,高碑店,2019/8,66366.52142857143
北京,朝阳,高碑店,2019/7,54356.99023809524
北京,朝阳,高碑店,2019/6,56890.44857142858
北京,朝阳,高碑店,2019/5,60014.976904761905
北京,朝阳,高碑店,2019/4,61692.23690476191
北京,朝阳,华威桥,2019/9,63148.6
北京,朝阳,华威桥,2019/8,62797.6
北京,朝阳,华威桥,2019/7,63574.8
北京,朝阳,华威桥,2019/6,63380.3
北京,朝阳,华威桥,2019/5,63100.5
北京,朝阳,华威桥,2019/4,63167.3
北京,朝阳,和平里北,2019/9,94777.63333333333
北京,朝阳,和平里北,2019/8,88766.73333333332
北京,朝阳,和平里北,2019/7,89747.43333333332
北京,朝阳,和平里北,2019/6,86726.43333333332
北京,朝阳,和平里北,2019/5,85776.63333333333
北京,朝阳,和平里北,2019/4,84754.4
北京,朝阳,劲松,2019/9,65309.5
